手机网络功能_-1,手机网络功能_0,手机网络功能_1,手机网络功能_2,账户消费限额_0,账户消费限额_1,在职总月数,家庭中唯一订阅者的数量,每月平均使用分钟数,平均占线语音呼叫数,平均未接语音呼叫数,是否流失
0,1,0,0,1,0,11,1,373,0,0,1
0,1,0,0,1,0,14,1,951,1,38,1
0,1,0,0,1,0,12,1,35,0,4,0
0,1,0,0,1,0,15,1,71,1,5,1
0,0,1,0,1,0,17,1,140,0,12,1
0,1,0,0,0,1,11,1,895,5,83,0
0,1,0,0,1,0,14,1,619,2,19,1
0,1,0,0,1,0,7,2,74,0,6,0
0,1,0,0,1,0,33,1,389,0,7,1
0,1,0,0,1,0,40,2,1079,0,14,0
0,1,0,0,1,0,8,2,489,7,30,0
0,1,0,0,0,1,10,1,671,9,11,0
0,1,0,0,1,0,29,1,364,0,24,0
0,1,0,0,1,0,7,3,1407,1,86,1
0,0,0,1,1,0,24,1,113,4,8,1
0,1,0,0,1,0,9,1,325,0,3,1
0,1,0,0,1,0,35,1,607,0,0,0
0,0,0,1,1,0,14,1,92,5,9,1
0,1,0,0,1,0,26,2,818,0,62,0
0,1,0,0,1,0,14,3,260,0,0,0
0,0,1,0,1,0,26,1,11,0,0,0
0,1,0,0,1,0,24,1,296,0,17,0
0,1,0,0,1,0,11,1,394,0,0,1
0,1,0,0,1,0,29,1,548,18,6,1
0,0,1,0,1,0,16,1,262,12,10,1
0,1,0,0,1,0,26,2,725,4,36,0
0,0,0,1,1,0,48,1,0,0,0,0
0,1,0,0,1,0,11,1,240,1,24,1
0,1,0,0,1,0,25,1,66,1,4,1
0,1,0,0,1,0,13,2,329,2,42,0
0,1,0,0,1,0,9,3,738,4,50,1
0,1,0,0,1,0,11,2,796,0,0,1
0,1,0,0,1,0,25,1,237,1,38,0
0,1,0,0,1,0,11,1,797,2,30,1
0,0,1,0,1,0,17,1,1217,0,33,1
0,1,0,0,0,1,11,1,120,0,20,1
0,1,0,0,1,0,14,1,682,1,23,1
0,1,0,0,1,0,8,1,445,3,23,1
0,1,0,0,1,0,25,2,532,1,28,0
0,1,0,0,1,0,11,1,1258,2,50,0
0,1,0,0,1,0,9,2,1780,1,78,1
0,0,1,0,1,0,39,1,201,0,11,0
0,1,0,0,1,0,13,2,53,0,0,1
0,1,0,0,1,0,27,1,260,0,8,1
0,1,0,0,1,0,25,1,133,8,2,1
0,1,0,0,1,0,7,2,333,14,14,0
0,1,0,0,1,0,20,2,11,0,0,0
0,1,0,0,1,0,9,2,207,5,2,0
0,1,0,0,1,0,20,1,44,0,1,1
0,0,1,0,1,0,17,1,310,1,21,1
0,0,1,0,1,0,28,1,1175,4,65,1
0,1,0,0,0,1,6,1,5,0,0,0
0,1,0,0,1,0,14,1,463,0,33,1
0,1,0,0,1,0,12,1,189,0,16,0
0,1,0,0,1,0,12,3,989,6,30,1
0,1,0,0,1,0,22,1,494,2,22,1
0,1,0,0,1,0,12,2,1713,0,103,1
0,1,0,0,1,0,10,1,635,0,29,0
0,1,0,0,1,0,26,1,725,0,48,0
0,0,1,0,1,0,29,2,546,9,27,0
0,0,0,1,1,0,27,1,1005,7,26,0
0,1,0,0,1,0,11,1,23,0,2,1
0,1,0,0,1,0,10,1,485,22,22,0
0,1,0,0,1,0,19,3,460,0,10,0
0,1,0,0,1,0,19,1,530,2,20,0
0,0,1,0,1,0,35,2,63,0,0,0
0,1,0,0,1,0,15,2,529,3,17,1
0,1,0,0,1,0,25,1,104,0,13,1
0,1,0,0,1,0,7,3,76,5,14,1
0,1,0,0,0,1,8,1,466,6,35,0
0,1,0,0,1,0,14,1,412,1,22,0
0,1,0,0,1,0,45,1,1068,6,41,0
0,0,0,1,1,0,32,1,6,0,3,0
0,1,0,0,1,0,12,1,887,8,114,1
0,1,0,0,1,0,8,1,852,56,43,1
0,0,1,0,1,0,27,1,97,0,12,1
0,1,0,0,1,0,16,1,480,0,11,1
0,1,0,0,1,0,24,3,750,0,43,1
0,1,0,0,1,0,41,1,239,2,17,1
0,1,0,0,1,0,13,1,371,4,24,1
0,1,0,0,1,0,23,1,261,0,27,1
0,1,0,0,1,0,16,1,344,0,7,1
0,1,0,0,1,0,14,1,92,0,2,1
0,1,0,0,1,0,11,1,187,0,14,1
0,1,0,0,1,0,14,2,1195,34,102,0
0,1,0,0,1,0,30,1,606,2,26,0
0,1,0,0,1,0,20,1,118,0,13,0
0,0,0,1,1,0,25,2,34,2,1,0
0,1,0,0,1,0,28,2,1672,3,124,0
0,1,0,0,1,0,31,1,601,2,63,0
0,1,0,0,1,0,36,1,427,1,11,0
0,0,0,1,1,0,40,1,521,5,45,1
0,1,0,0,1,0,18,2,322,0,13,0
0,0,0,1,1,0,20,1,442,0,3,1
0,1,0,0,1,0,16,2,19,1,0,0
0,1,0,0,1,0,12,1,592,0,0,1
0,1,0,0,1,0,11,2,795,2,44,0
0,0,0,1,1,0,22,1,228,0,3,1
0,1,0,0,1,0,18,1,122,3,13,0
0,1,0,0,1,0,7,1,391,3,11,0
0,1,0,0,1,0,9,2,362,6,36,0
0,1,0,0,1,0,17,1,872,18,63,0
0,1,0,0,1,0,20,1,326,2,30,0
0,1,0,0,1,0,14,1,392,0,16,1
0,1,0,0,1,0,7,1,419,0,7,0
0,0,1,0,1,0,12,2,94,0,0,0
0,1,0,0,1,0,24,1,317,0,10,1
0,0,0,1,1,0,37,1,509,1,25,1
0,1,0,0,1,0,11,1,1481,3,63,1
0,1,0,0,1,0,24,2,248,0,2,1
0,0,1,0,1,0,23,2,55,0,2,0
0,1,0,0,1,0,27,1,774,46,42,0
0,1,0,0,1,0,17,2,203,6,3,1
0,1,0,0,1,0,7,2,368,0,16,0
0,1,0,0,1,0,10,1,1015,0,28,1
0,1,0,0,1,0,15,1,904,4,69,0
0,1,0,0,1,0,10,1,398,0,15,0
0,1,0,0,1,0,7,2,225,0,14,1
0,1,0,0,1,0,36,1,114,7,11,0
0,0,1,0,1,0,26,1,457,5,11,0
0,1,0,0,1,0,30,1,648,1,13,0
0,1,0,0,1,0,53,1,2035,2,88,1
0,1,0,0,1,0,15,3,230,16,5,0
0,1,0,0,1,0,12,1,611,2,35,1
0,0,1,0,1,0,25,1,259,0,18,1
0,1,0,0,1,0,11,2,445,0,0,0
0,0,0,1,1,0,57,1,26,0,1,0
0,1,0,0,1,0,11,1,2429,0,0,0
0,1,0,0,0,1,11,1,538,1,6,1
0,1,0,0,1,0,36,4,281,0,17,0
0,0,1,0,1,0,8,2,594,3,5,0
0,1,0,0,1,0,11,1,597,0,0,1
0,1,0,0,1,0,28,1,133,0,20,0
0,1,0,0,0,1,7,1,659,2,12,1
0,1,0,0,1,0,19,2,1019,2,115,0
0,0,1,0,1,0,22,2,13,1,0,0
0,1,0,0,1,0,19,1,794,36,19,1
0,1,0,0,1,0,31,1,623,0,36,1
0,1,0,0,1,0,16,1,54,3,1,0
0,1,0,0,0,1,9,1,1131,17,52,0
0,1,0,0,1,0,16,1,48,0,0,1
0,1,0,0,1,0,23,1,411,5,31,0
0,1,0,0,1,0,26,1,1726,5,109,0
0,1,0,0,1,0,30,3,744,1,34,1
0,1,0,0,0,1,12,1,628,1,38,0
0,1,0,0,1,0,19,1,174,0,1,0
0,1,0,0,1,0,14,1,213,0,10,1
0,1,0,0,0,1,7,1,273,1,45,0
0,1,0,0,0,1,12,1,289,1,13,0
0,1,0,0,1,0,8,1,64,0,5,0
0,1,0,0,1,0,15,1,19,0,3,0
0,1,0,0,1,0,11,2,369,0,77,1
0,1,0,0,1,0,11,2,1329,3,94,1
0,1,0,0,1,0,11,1,389,0,10,1
0,1,0,0,1,0,17,1,463,0,17,1
0,1,0,0,1,0,7,1,170,1,3,0
0,1,0,0,1,0,12,2,1501,2,29,0
0,0,1,0,1,0,33,1,108,0,5,0
0,0,0,1,1,0,22,2,154,0,4,1
0,0,1,0,1,0,20,1,449,2,88,0
0,1,0,0,1,0,13,1,833,5,64,1
0,1,0,0,0,1,11,1,1355,2,43,1
0,1,0,0,1,0,12,2,230,0,0,1
0,1,0,0,1,0,11,1,214,2,7,1
0,0,1,0,1,0,12,2,795,0,0,1
0,1,0,0,1,0,8,1,344,0,0,0
0,1,0,0,1,0,6,1,516,2,53,0
0,0,1,0,1,0,26,2,18,0,0,0
0,1,0,0,1,0,8,3,731,1,19,1
0,1,0,0,1,0,8,1,146,0,0,1
0,1,0,0,1,0,27,1,1393,31,49,0
0,1,0,0,1,0,17,4,744,1,60,1
0,0,1,0,1,0,35,1,77,0,13,1
0,1,0,0,1,0,23,2,540,2,12,0
0,0,1,0,1,0,11,2,830,1,9,0
0,1,0,0,1,0,24,1,140,0,7,0
0,1,0,0,1,0,37,1,928,2,39,1
0,1,0,0,1,0,12,3,255,0,3,1
0,1,0,0,1,0,7,1,834,1,22,0
0,1,0,0,1,0,18,2,866,0,0,1
0,1,0,0,1,0,15,1,77,0,0,0
0,1,0,0,1,0,19,1,302,0,31,0
0,1,0,0,1,0,12,1,661,0,80,1
0,0,1,0,1,0,20,2,341,3,16,1
0,0,1,0,1,0,25,1,23,5,2,1
0,1,0,0,1,0,19,3,34,0,1,1
0,1,0,0,1,0,20,1,412,0,17,0
0,1,0,0,1,0,9,5,843,0,91,0
0,0,1,0,1,0,34,1,236,0,3,0
0,1,0,0,1,0,13,2,158,0,9,0
0,1,0,0,1,0,8,2,382,0,0,0
0,1,0,0,1,0,22,3,232,0,32,1
0,1,0,0,1,0,16,1,600,19,30,0
0,1,0,0,1,0,13,2,28,0,3,1
0,1,0,0,1,0,13,3,430,0,0,1
0,0,0,1,1,0,23,2,341,4,20,0
0,1,0,0,1,0,14,1,802,3,16,1
0,0,1,0,1,0,15,2,136,4,9,0
0,1,0,0,1,0,9,5,1671,228,67,1
0,1,0,0,1,0,10,1,296,2,6,1
0,1,0,0,1,0,21,1,1389,3,65,1
0,1,0,0,1,0,20,1,436,0,20,1
0,0,1,0,1,0,23,1,61,0,1,1
0,1,0,0,1,0,18,1,577,7,31,0
0,0,0,1,1,0,17,2,282,1,31,1
0,1,0,0,1,0,29,2,600,5,36,0
0,1,0,0,1,0,11,1,59,0,0,1
0,1,0,0,1,0,14,1,267,0,3,0
0,1,0,0,1,0,25,1,59,1,4,0
0,1,0,0,1,0,17,1,869,0,80,1
0,1,0,0,1,0,14,2,432,0,30,0
0,1,0,0,1,0,26,1,604,0,21,1
0,1,0,0,1,0,14,1,61,0,0,0
0,0,0,1,1,0,47,1,312,5,25,0
0,0,1,0,0,1,24,1,2550,4,132,0
0,1,0,0,1,0,20,3,255,3,18,0
0,0,1,0,1,0,33,2,66,0,1,0
0,1,0,0,1,0,12,1,239,0,0,0
0,0,0,1,1,0,39,1,2,0,5,0
0,1,0,0,1,0,13,1,1325,10,42,1
0,1,0,0,1,0,11,2,394,0,0,1
0,0,1,0,1,0,39,1,3,0,4,0
0,0,1,0,1,0,17,1,589,0,19,1
0,1,0,0,1,0,23,1,1022,3,59,1
0,1,0,0,1,0,24,1,2508,4,56,0
0,0,0,1,1,0,23,1,396,24,20,1
0,1,0,0,1,0,12,1,219,0,1,1
0,1,0,0,0,1,13,1,250,0,28,0
0,1,0,0,0,1,7,1,301,0,37,0
0,0,0,1,1,0,24,1,43,0,3,1
0,1,0,0,1,0,38,1,524,2,38,1
0,1,0,0,1,0,21,1,473,5,35,0
0,1,0,0,1,0,14,1,18,0,0,0
0,1,0,0,1,0,30,2,1023,6,15,0
0,1,0,0,1,0,11,2,370,35,45,1
0,0,1,0,1,0,35,1,86,0,4,1
0,1,0,0,1,0,12,1,454,3,27,0
0,1,0,0,1,0,10,1,29,0,0,1
0,1,0,0,1,0,9,2,611,0,0,0
0,1,0,0,1,0,11,1,950,15,42,1
0,1,0,0,1,0,8,2,180,1,9,1
0,1,0,0,1,0,23,1,562,1,18,1
0,1,0,0,1,0,10,1,427,0,35,0
0,1,0,0,1,0,12,1,849,3,26,1
0,1,0,0,1,0,14,2,341,4,20,0
0,0,1,0,1,0,27,2,38,0,4,1
0,1,0,0,1,0,19,1,331,2,32,0
0,1,0,0,1,0,8,1,390,21,9,0
0,1,0,0,1,0,14,1,154,0,12,0
0,1,0,0,1,0,17,1,515,0,27,0
0,1,0,0,1,0,13,1,810,0,13,1
0,1,0,0,1,0,6,1,688,5,37,0
0,1,0,0,0,1,9,1,268,5,28,0
0,1,0,0,1,0,21,2,279,1,20,0
0,1,0,0,1,0,28,2,287,12,10,1
0,1,0,0,0,1,12,2,641,6,63,1
0,1,0,0,1,0,25,1,544,0,49,1
0,1,0,0,0,1,14,1,1611,12,123,0
0,1,0,0,1,0,11,1,918,0,64,1
0,1,0,0,1,0,12,2,186,0,19,1
0,0,1,0,1,0,25,1,60,0,1,1
0,0,1,0,1,0,21,1,460,5,55,1
0,0,1,0,1,0,8,1,792,13,24,0
0,1,0,0,1,0,32,1,1797,1,30,0
0,1,0,0,1,0,24,3,335,3,8,0
0,1,0,0,0,1,7,4,0,0,0,1
0,1,0,0,1,0,15,2,748,0,21,0
0,1,0,0,1,0,41,2,286,0,4,1
0,0,1,0,1,0,31,2,466,3,22,0
0,1,0,0,1,0,11,1,827,3,17,1
0,1,0,0,1,0,24,2,628,0,20,1
0,1,0,0,1,0,11,1,77,4,6,0
0,1,0,0,1,0,46,2,71,0,4,1
0,1,0,0,1,0,13,1,104,1,2,0
0,1,0,0,1,0,20,2,282,4,11,1
0,0,1,0,1,0,15,2,240,2,12,1
0,1,0,0,1,0,24,1,427,10,87,1
0,1,0,0,1,0,14,2,814,4,36,1
0,1,0,0,1,0,20,1,460,4,31,1
0,1,0,0,0,1,9,1,764,8,192,0
0,1,0,0,1,0,15,1,864,0,15,0
0,1,0,0,1,0,11,1,134,0,5,1
0,1,0,0,1,0,16,1,697,9,38,0
0,1,0,0,1,0,29,1,416,1,63,1
0,1,0,0,0,1,18,1,358,4,24,0
0,1,0,0,1,0,12,4,1823,12,173,1
0,1,0,0,1,0,16,1,14,0,0,0
0,1,0,0,1,0,25,1,784,3,36,0
0,1,0,0,1,0,23,1,204,6,23,1
0,1,0,0,0,1,14,2,742,11,30,0
0,1,0,0,1,0,12,1,78,0,7,0
0,1,0,0,1,0,19,2,495,0,18,1
0,1,0,0,1,0,17,1,446,2,12,0
0,1,0,0,1,0,9,1,227,7,7,0
0,1,0,0,1,0,13,1,500,2,54,0
0,1,0,0,1,0,9,1,615,0,43,1
0,1,0,0,1,0,11,1,514,7,36,1
0,0,0,1,1,0,27,1,10,1,1,1
0,1,0,0,1,0,29,2,289,0,11,0
0,1,0,0,1,0,32,1,891,4,37,1
0,1,0,0,1,0,21,1,408,1,7,0
0,1,0,0,0,1,14,1,121,3,12,0
0,1,0,0,1,0,11,2,799,0,0,0
0,1,0,0,1,0,23,4,59,0,4,0
0,1,0,0,1,0,19,1,146,0,6,1
0,0,1,0,1,0,19,2,183,1,3,1
0,1,0,0,1,0,49,4,48,0,6,0
0,1,0,0,1,0,29,1,701,64,25,1
0,1,0,0,0,1,8,1,1329,40,264,1
0,1,0,0,1,0,8,2,576,14,21,0
0,1,0,0,1,0,15,1,56,0,8,1
0,1,0,0,1,0,18,1,239,0,8,0
0,1,0,0,1,0,13,1,82,0,11,1
0,0,0,1,1,0,45,3,40,0,2,0
0,1,0,0,1,0,18,2,400,5,29,0
0,1,0,0,1,0,11,1,1121,5,65,1
0,1,0,0,1,0,13,1,419,0,48,0
0,1,0,0,1,0,7,2,17,0,2,0
0,1,0,0,1,0,14,5,151,1,14,0
0,0,1,0,1,0,25,1,503,30,7,0
0,1,0,0,1,0,14,4,73,0,2,0
0,1,0,0,1,0,34,1,251,0,6,0
0,1,0,0,1,0,14,1,602,3,24,1
0,1,0,0,1,0,15,1,103,0,0,0
0,0,1,0,1,0,23,1,96,0,8,1
0,0,1,0,1,0,18,5,104,0,0,0
0,1,0,0,1,0,15,1,199,0,1,1
0,0,0,1,1,0,46,1,25,0,9,1
0,1,0,0,1,0,20,1,182,0,14,0
0,1,0,0,0,1,11,1,1008,27,43,0
0,0,1,0,1,0,21,1,79,0,0,0
0,0,1,0,1,0,33,1,233,0,13,0
0,1,0,0,1,0,27,1,1043,6,80,0
0,0,1,0,1,0,23,1,4,0,0,0
0,0,1,0,1,0,13,1,59,0,3,0
0,1,0,0,1,0,8,1,266,0,0,0
0,0,1,0,1,0,27,1,182,5,29,0
0,1,0,0,1,0,14,1,641,0,17,1
0,0,1,0,1,0,32,1,108,0,19,0
0,1,0,0,0,1,8,1,746,1,53,0
0,0,0,1,1,0,25,2,325,1,18,1
0,0,0,1,1,0,18,1,77,3,9,1
0,1,0,0,1,0,8,2,721,3,36,1
0,1,0,0,1,0,11,2,553,5,20,1
0,1,0,0,0,1,8,1,932,2,42,0
0,1,0,0,1,0,18,1,477,4,55,1
0,1,0,0,1,0,11,1,97,0,0,1
0,1,0,0,1,0,22,1,170,0,4,1
0,0,1,0,1,0,21,1,92,0,2,0
0,1,0,0,1,0,24,1,28,0,2,1
0,1,0,0,0,1,9,1,208,0,0,1
0,1,0,0,1,0,49,1,1637,2,75,0
0,0,1,0,1,0,15,1,485,7,54,1
0,0,1,0,1,0,27,1,112,0,1,1
0,1,0,0,1,0,10,2,170,0,8,1
0,1,0,0,1,0,15,2,1394,0,0,1
0,0,1,0,1,0,29,1,23,0,0,1
0,1,0,0,0,1,17,1,2102,1,79,0
0,1,0,0,1,0,7,4,218,0,8,0
0,1,0,0,1,0,24,1,293,16,8,0
0,0,1,0,1,0,22,1,103,0,6,1
0,1,0,0,1,0,24,1,361,1,26,0
0,0,1,0,1,0,9,1,871,1,48,0
0,1,0,0,1,0,39,1,956,21,62,0
0,0,1,0,1,0,27,1,0,0,0,0
0,1,0,0,1,0,23,1,419,0,23,1
0,1,0,0,1,0,31,1,571,6,34,1
0,1,0,0,0,1,12,1,994,1,117,1
0,1,0,0,1,0,25,1,1503,6,43,0
0,0,1,0,1,0,28,1,3,0,2,1
0,1,0,0,0,1,16,1,307,2,82,1
0,1,0,0,1,0,13,4,178,0,11,1
0,1,0,0,1,0,10,1,573,3,33,0
0,1,0,0,0,1,17,1,204,0,13,0
0,1,0,0,1,0,21,3,416,2,13,0
0,1,0,0,1,0,16,2,238,2,14,1
0,1,0,0,0,1,11,1,531,2,11,1
0,1,0,0,1,0,13,1,951,0,32,0
0,1,0,0,1,0,20,1,2752,4,136,1
0,1,0,0,1,0,15,3,149,2,11,1
0,1,0,0,1,0,13,2,611,0,72,0
0,1,0,0,1,0,10,1,23,0,3,0
0,1,0,0,1,0,10,2,132,0,8,0
0,1,0,0,0,1,11,1,508,7,10,1
0,0,1,0,1,0,22,1,54,0,4,0
0,1,0,0,1,0,10,1,133,3,21,1
0,1,0,0,1,0,23,1,81,1,10,0
0,1,0,0,1,0,18,1,990,3,62,0
0,1,0,0,1,0,15,1,181,1,4,1
0,1,0,0,1,0,42,1,923,6,42,0
0,1,0,0,1,0,33,2,64,0,4,1
0,1,0,0,1,0,12,1,543,0,12,0
0,1,0,0,1,0,8,2,52,1,13,0
0,0,1,0,1,0,10,1,370,0,0,0
0,1,0,0,1,0,43,1,121,0,8,1
0,1,0,0,1,0,18,1,356,3,13,1
0,1,0,0,1,0,9,2,21,0,1,0
0,1,0,0,1,0,35,2,273,0,10,1
0,1,0,0,1,0,10,1,264,2,10,0
0,1,0,0,1,0,33,3,1095,3,80,0
0,1,0,0,1,0,9,1,105,0,6,0
0,1,0,0,1,0,10,1,601,0,29,1
0,1,0,0,1,0,17,2,285,2,50,0
0,1,0,0,1,0,6,2,774,0,12,1
0,1,0,0,1,0,35,1,1359,1,40,0
0,1,0,0,1,0,10,2,122,0,2,1
0,1,0,0,1,0,28,1,71,0,8,0
0,1,0,0,1,0,23,2,27,0,2,1
0,1,0,0,1,0,11,1,86,0,1,1
0,0,1,0,1,0,31,2,295,4,18,0
0,1,0,0,1,0,16,1,404,5,9,1
0,1,0,0,0,1,18,1,956,3,14,0
0,0,1,0,1,0,27,2,400,8,34,0
0,1,0,0,1,0,11,1,106,1,11,0
0,1,0,0,1,0,11,4,547,3,27,1
0,1,0,0,1,0,12,1,381,0,10,1
0,1,0,0,1,0,12,1,630,1,47,0
0,1,0,0,0,1,13,1,1289,1,128,0
0,1,0,0,1,0,25,3,1043,0,9,1
0,0,0,1,1,0,19,1,646,8,50,0
0,1,0,0,1,0,17,1,338,6,32,0
0,1,0,0,1,0,9,1,342,0,6,0
0,1,0,0,1,0,6,1,244,8,12,0
0,0,1,0,0,1,17,1,186,1,3,1
0,1,0,0,1,0,6,4,173,2,6,1
0,1,0,0,1,0,14,1,750,0,20,0
0,1,0,0,1,0,7,1,1366,7,24,1
0,1,0,0,1,0,25,1,479,0,0,1
0,1,0,0,1,0,12,1,168,1,8,0
0,1,0,0,1,0,9,5,1562,19,62,1
0,1,0,0,1,0,14,2,693,1,35,1
0,1,0,0,0,1,13,1,346,0,10,1
0,1,0,0,1,0,32,1,504,0,44,0
0,0,0,1,1,0,43,1,47,0,3,0
0,1,0,0,1,0,22,1,973,1,35,0
0,0,1,0,1,0,23,1,654,5,110,1
0,1,0,0,1,0,11,1,1348,6,99,1
0,1,0,0,1,0,7,1,1168,10,64,0
0,1,0,0,1,0,19,1,203,1,11,1
0,1,0,0,1,0,8,1,1388,5,27,1
0,1,0,0,1,0,12,3,407,0,32,0
0,1,0,0,1,0,13,1,901,0,42,0
0,1,0,0,1,0,19,1,1288,3,74,0
0,1,0,0,1,0,11,3,61,0,1,1
0,1,0,0,1,0,19,1,172,1,14,1
0,0,1,0,1,0,12,3,23,0,2,1
0,0,1,0,1,0,33,2,90,0,1,0
0,0,1,0,1,0,25,1,34,0,5,0
0,1,0,0,1,0,12,1,599,0,0,1
0,1,0,0,1,0,10,2,9,0,0,1
0,0,1,0,1,0,25,1,240,2,12,0
0,0,0,1,1,0,33,1,15,0,0,0
0,1,0,0,1,0,14,1,48,0,1,0
0,1,0,0,1,0,11,3,43,0,2,0
0,1,0,0,1,0,18,1,164,1,13,0
0,1,0,0,1,0,9,1,190,0,6,0
0,1,0,0,1,0,12,1,1285,7,43,1
0,1,0,0,1,0,8,1,177,0,5,1
0,0,1,0,1,0,28,5,733,1,36,0
0,0,0,1,1,0,14,2,20,0,1,1
0,1,0,0,1,0,9,1,649,4,40,0
0,0,1,0,1,0,15,2,102,0,16,0
0,1,0,0,1,0,22,2,312,0,5,1
0,1,0,0,1,0,18,2,102,0,12,1
0,1,0,0,0,1,7,1,1129,26,30,0
0,1,0,0,1,0,7,1,157,1,4,0
0,1,0,0,1,0,17,1,55,0,3,0
0,1,0,0,1,0,27,1,316,2,21,1
0,1,0,0,0,1,33,1,300,0,43,1
0,1,0,0,1,0,16,1,675,0,38,1
0,1,0,0,1,0,23,1,711,0,8,1
0,1,0,0,1,0,9,2,269,0,19,0
0,1,0,0,1,0,17,1,180,1,6,1
0,0,1,0,1,0,20,1,388,0,48,1
0,1,0,0,1,0,23,1,425,0,13,0
0,1,0,0,1,0,11,1,32,1,1,1
0,1,0,0,1,0,10,1,850,0,0,1
0,1,0,0,1,0,23,1,759,0,0,0
0,0,1,0,1,0,24,2,180,0,5,0
0,0,1,0,1,0,22,1,31,1,2,0
0,1,0,0,1,0,15,1,253,2,18,1
0,0,1,0,1,0,7,2,439,0,33,0
0,1,0,0,1,0,23,1,225,0,3,1
0,0,0,1,1,0,53,1,297,0,22,0
0,1,0,0,1,0,21,1,162,2,11,0
0,1,0,0,1,0,35,2,442,1,44,1
0,1,0,0,1,0,23,2,1784,3,20,0
0,0,0,1,1,0,21,1,971,1,53,1
0,1,0,0,1,0,47,2,1150,8,37,0
0,1,0,0,1,0,21,1,520,2,58,0
0,1,0,0,1,0,19,1,1059,24,176,1
0,1,0,0,1,0,23,1,392,0,21,1
0,1,0,0,1,0,15,1,130,0,0,1
0,1,0,0,1,0,23,2,257,0,16,0
0,1,0,0,1,0,11,1,0,0,0,1
0,0,1,0,1,0,8,3,28,0,0,1
0,1,0,0,1,0,13,3,54,0,16,1
0,1,0,0,1,0,12,1,327,0,5,0
0,1,0,0,0,1,11,1,940,2,28,1
0,1,0,0,1,0,14,2,992,6,40,0
0,1,0,0,1,0,34,1,130,0,5,1
0,1,0,0,1,0,45,2,1218,4,56,1
0,0,0,1,1,0,27,2,55,0,4,1
0,1,0,0,1,0,14,1,498,10,28,1
0,1,0,0,1,0,9,1,1711,3,88,0
0,1,0,0,1,0,17,1,1294,8,111,0
0,1,0,0,1,0,12,1,1388,0,51,1
0,1,0,0,0,1,7,1,772,0,56,0
0,1,0,0,1,0,12,1,360,2,35,1
0,1,0,0,1,0,17,1,176,0,6,0
0,1,0,0,1,0,22,2,243,2,3,1
0,1,0,0,1,0,8,1,1516,7,68,1
0,1,0,0,1,0,22,1,40,0,1,1
0,0,0,1,1,0,14,2,374,0,12,1
0,1,0,0,0,1,12,1,166,0,0,0
0,1,0,0,1,0,15,1,540,1,7,0
0,1,0,0,1,0,18,1,193,0,58,0
0,1,0,0,1,0,19,2,180,2,3,0
0,1,0,0,1,0,11,3,156,0,26,1
0,1,0,0,1,0,27,1,474,0,51,0
0,1,0,0,1,0,13,2,418,0,0,1
0,1,0,0,1,0,7,5,51,0,3,0
0,1,0,0,1,0,21,1,216,0,2,1
0,1,0,0,1,0,20,1,1847,1,74,0
0,0,1,0,1,0,14,3,350,0,12,0
0,1,0,0,1,0,16,1,246,1,3,1
0,0,1,0,1,0,37,1,7,0,0,0
0,1,0,0,1,0,18,1,587,0,28,0
0,1,0,0,0,1,10,1,69,0,0,1
0,0,0,1,1,0,32,1,1811,6,86,0
0,0,1,0,1,0,24,1,29,0,2,0
0,1,0,0,1,0,19,1,645,0,42,0
0,1,0,0,1,0,9,1,132,0,0,0
0,0,0,1,1,0,23,1,431,5,8,0
0,1,0,0,1,0,11,1,378,2,32,0
0,1,0,0,1,0,23,2,305,6,9,1
0,1,0,0,1,0,32,1,755,0,40,0
0,1,0,0,1,0,22,1,345,0,0,1
0,0,1,0,1,0,26,2,245,1,5,1
0,1,0,0,1,0,14,1,516,5,63,1
0,0,0,1,1,0,23,2,74,1,28,0
0,1,0,0,1,0,9,1,601,0,11,0
0,1,0,0,1,0,11,1,423,3,64,1
0,1,0,0,1,0,24,2,14,0,0,0
0,1,0,0,1,0,7,1,715,4,31,0
0,0,1,0,1,0,31,1,253,0,4,1
0,1,0,0,0,1,7,1,2404,24,657,0
0,1,0,0,0,1,7,1,632,2,31,0
0,1,0,0,1,0,12,3,227,0,23,1
0,1,0,0,1,0,19,1,207,3,4,0
0,1,0,0,1,0,12,1,19,0,2,1
0,1,0,0,1,0,17,1,253,0,27,1
0,1,0,0,1,0,23,1,340,2,24,1
0,1,0,0,1,0,8,1,602,3,35,0
0,0,1,0,1,0,18,1,1899,21,46,0
0,1,0,0,1,0,34,1,527,2,33,1
0,1,0,0,1,0,23,3,136,2,20,1
0,1,0,0,1,0,25,1,58,0,1,1
0,1,0,0,0,1,17,3,3015,7,139,1
0,0,0,1,1,0,33,1,267,0,17,1
0,1,0,0,1,0,16,2,491,1,17,0
0,1,0,0,1,0,46,1,158,0,11,0
0,1,0,0,0,1,12,1,875,6,51,1
0,0,1,0,1,0,14,1,287,0,0,0
0,1,0,0,1,0,21,2,200,1,59,0
0,1,0,0,1,0,11,1,286,5,16,1
0,1,0,0,1,0,13,3,273,0,0,0
0,1,0,0,1,0,8,1,664,0,4,1
0,1,0,0,1,0,11,2,605,1,34,0
0,1,0,0,1,0,11,1,363,4,15,1
0,1,0,0,1,0,6,2,973,0,51,1
0,1,0,0,1,0,24,1,1047,7,70,1
0,1,0,0,1,0,8,1,681,3,51,0
0,1,0,0,1,0,9,1,123,0,19,1
0,1,0,0,1,0,19,1,564,0,51,0
